市区,小区,户型,朝向,楼层,装修情况,电梯,面积(㎡),价格(万元),年份,Id,
西城,太仆寺33号院,1室1厅,东,7,精装,,46,690,2001,1.01E+11,
西城,依莲轩,1室1厅,西,26,简装,,69,580,2000,1.01E+11,
西城,太平桥大街,2室1厅,东西,16,精装,有电梯,61,800,1989,1.01E+11,
西城,中信沁园,2室1厅,西南,20,简装,有电梯,91,1280,2011,1.01E+11,
西城,展览路,3室1厅,东西,4,其他,无电梯,86,756,1950,1.01E+11,
西城,枣林前街,2室1厅,西北,6,简装,,54,430,1979,1.01E+11,
西城,南露园,2室1厅,南北,6,简装,无电梯,78,840,1994,1.01E+11,
西城,北欧印象,1室0厅,西,28,精装,,28,300,2003,1.01E+11,
西城,丽水莲花,2室1厅,东,28,其他,,90,850,2007,1.01E+11,
西城,新居西里,3室1厅,南北,5,精装,,56,500,1979,1.01E+11,
西城,樱桃二条8号院,1室1厅,西北,14,精装,有电梯,74,668,2005,1.01E+11,
西城,天宁寺东里,3室1厅,东南,5,简装,无电梯,59,486,1980,1.01E+11,
西城,右安门内西街甲10号院,2室1厅,南北,6,其他,无电梯,62,555,1986,1.01E+11,
西城,远见名苑,1室0厅,北,20,简装,有电梯,51,440,2004,1.01E+11,
西城,北营房西里,1室1厅,南,6,简装,无电梯,41,480,1987,1.01E+11,
西城,红山世家,2房间1卫,西,25,精装,,71,400,2012,1.01E+11,
西城,温馨家园,1室1厅,南北,7,精装,无电梯,63,850,1999,1.01E+11,
西城,樱桃二条8号院,1室1厅,东北,14,精装,,74,650,2005,1.01E+11,
西城,西四北三条,3室0厅,东西,5,其他,无电梯,53,650,1978,1.01E+11,
西城,西城晶华,1室1厅,东,11,精装,有电梯,75,1175,2008,1.01E+11,
西城,西豪逸景,1室1厅,西,28,其他,有电梯,64,560,2001,1.01E+11,
西城,荣丰2008,1室1厅,南,26,精装,有电梯,61,520,2006,1.01E+11,
西城,似海怡家,1室1厅,东南,25,其他,有电梯,64,505,2002,1.01E+11,
西城,融城,1室1厅,西北,21,精装,有电梯,68,722,2005,1.01E+11,
西城,德胜置业,2室0厅,北,15,简装,有电梯,91,750,2005,1.01E+11,
西城,远见名苑,1室0厅,南,24,简装,有电梯,51,430,2004,1.01E+11,
西城,朗琴园,1室1厅,北,29,精装,有电梯,58,630,2004,1.01E+11,
西城,新外大街18号,2室1厅,西北,18,精装,有电梯,58,782,1990,1.01E+11,
西城,阜成门南大街,1室1厅,东,14,精装,有电梯,40,470,1985,1.01E+11,
西城,三不老胡同,2室1厅,南北,6,其他,无电梯,65,650,1957,1.01E+11,
西城,教育街,2室1厅,南北,12,简装,,60,846,1980,1.01E+11,
西城,信恒大厦,2室2厅,东西,25,简装,,122,960,2003,1.01E+11,
西城,白纸坊东街,2室1厅,东西,6,简装,无电梯,57,550,1980,1.01E+11,
西城,裕中西里,2室1厅,东南,20,其他,有电梯,60,750,1989,1.01E+11,
西城,白纸坊街25号院,2室1厅,南北,6,其他,无电梯,62,610,1996,1.01E+11,
西城,常青藤嘉园,1室1厅,南,16,其他,有电梯,62,550,2004,1.01E+11,
西城,新街口西里一区,2室1厅,东,7,精装,无电梯,89,782,2003,1.01E+11,
西城,三义东里,2室1厅,南北,14,其他,有电梯,70,570,2000,1.01E+11,
西城,育新街,2室1厅,南北,6,其他,,58,513,1981,1.01E+11,
西城,格调,1室1厅,北,14,其他,有电梯,62,540,2004,1.01E+11,
西城,瑞莲家园,3室1厅,东南,24,精装,有电梯,110,750,2001,1.01E+11,
西城,畅柳园,2室1厅,西,14,其他,有电梯,64,630,2004,1.01E+11,
西城,莲花池东路甲5号院,3室1厅,西,28,精装,有电梯,123,980,2003,1.01E+11,
西城,熔炼厂宿舍,2室1厅,东北,6,简装,无电梯,64,485,1980,1.01E+11,
西城,和平门外东街,2室1厅,南北,5,简装,,47,622,1975,1.01E+11,
西城,六铺炕一区,2室1厅,南,6,简装,无电梯,71,890,1994,1.01E+11,
西城,长椿苑,3室2厅,西南,9,简装,有电梯,166,1760,1998,1.01E+11,
西城,庄胜二期,2室2厅,西南,12,精装,有电梯,104,1350,2004,1.01E+11,
西城,玺源台,2室1厅,南北,27,其他,有电梯,89,1070,2013,1.01E+11,
西城,教场口9号院,3室1厅,东南,22,简装,有电梯,85,900,2003,1.01E+11,
西城,新兴东巷,2室1厅,南北,7,其他,,60,600,1985,1.01E+11,
西城,南横西街94号院,2室1厅,南北,5,精装,无电梯,57,530,1986,1.01E+11,
西城,铁路巷,3室1厅,东南,6,简装,无电梯,77,780,1987,1.01E+11,
西城,车站西街,2室1厅,南北,6,其他,无电梯,58,515,1992,1.01E+11,
西城,德外大街乙12号院,2室1厅,东,6,简装,无电梯,58,660,1982,1.01E+11,
西城,陶然居,2室1厅,东西,13,其他,有电梯,130,945,2000,1.01E+11,
西城,德宝新园,2室1厅,东西,6,其他,,54,530,1992,1.01E+11,
西城,天缘公寓,4室2厅,东,28,精装,有电梯,187,1295,1999,1.01E+11,
西城,西便门外大街,2室1厅,东南,4,精装,无电梯,65,588.5,1956,1.01E+11,
西城,禄长街头条19号院,2室1厅,南北,5,简装,无电梯,63,580,1990,1.01E+11,
西城,阜成门南大街,3室1厅,东西,14,精装,有电梯,68,660,1980,1.01E+11,
西城,华龙大厦,2室1厅,东,25,简装,有电梯,136,720,2006,1.01E+11,
西城,红居南街,2室1厅,南北,6,简装,无电梯,59,520,1995,1.01E+11,
西城,阜成门南大街,1室1厅,西南,20,精装,,40,475,1992,1.01E+11,
西城,新外大街甲8号院,2室1厅,东西,6,精装,无电梯,61,850,1983,1.01E+11,
西城,新文化街,2室1厅,东,18,其他,有电梯,51,760,1989,1.01E+11,
西城,阜成门外北四巷,1室1厅,西,5,毛坯,,54,543,1994,1.01E+11,
西城,广安门内大街,2室0厅,南北,12,其他,有电梯,44,425,1970,1.01E+11,
西城,南华东街2号院,2室1厅,南,5,简装,无电梯,62,623,1964,1.01E+11,
西城,新安南里,2室1厅,南,6,精装,,50,515,1979,1.01E+11,
西城,教场口9号院,2室1厅,南,21,精装,,68,795,2005,1.01E+11,
西城,格调,1室1厅,南,23,简装,有电梯,80,790,2007,1.01E+11,
西城,荣宁园,3室1厅,西南,14,精装,有电梯,144,1290,2001,1.01E+11,
西城,丽水莲花,3室2厅,西南,24,精装,有电梯,152,1250,2009,1.01E+11,
西城,天安国汇,2室2厅,北,18,其他,有电梯,252,2200,2008,1.01E+11,
西城,天安国汇,2室2厅,南,18,其他,有电梯,284,2560,2008,1.01E+11,
西城,京畿道,2室1厅,东北,6,其他,无电梯,71,1050,1992,1.01E+11,
西城,西便门内大街79号院,2室1厅,东西,5,精装,无电梯,65,622,1974,1.01E+11,
西城,六铺炕二区,3室0厅,西,4,精装,无电梯,82,820,1953,1.01E+11,
西城,马连道路5号院,2室1厅,南北,6,简装,无电梯,88,630,2000,1.01E+11,
西城,白广路西里,2室1厅,东南,4,其他,无电梯,60,570,1959,1.01E+11,
西城,天缘公寓,3室1厅,西,28,其他,有电梯,187,1179,2000,1.01E+11,
西城,南运巷,2室1厅,南北,18,精装,有电梯,59,530,1990,1.01E+11,
西城,中加大厦,1室1厅,西,23,简装,有电梯,53,410,1999,1.01E+11,
西城,广安门外车站东街,2室1厅,南,5,精装,无电梯,50,490,1980,1.01E+11,
西城,天宁寺前街北里,2室1厅,南北,6,简装,无电梯,65,590,1991,1.01E+11,
西城,新街口西里一区,2室1厅,东,7,精装,无电梯,89,782,2003,1.01E+11,
西城,常青藤嘉园,1室1厅,南,16,其他,有电梯,62,550,2004,1.01E+11,
西城,教育街,2室1厅,南北,12,简装,,60,846,1980,1.01E+11,
西城,白纸坊街25号院,2室1厅,南北,6,其他,无电梯,62,610,1996,1.01E+11,
西城,月坛北街甲1号院,3室1厅,东北,21,精装,有电梯,64,690,1989,1.01E+11,
西城,新居东里,2室1厅,南北,6,简装,,50,454,1992,1.01E+11,
西城,天宁寺东里,2室1厅,南北,6,简装,无电梯,68,650,1991,1.01E+11,
西城,广安门内大街,2室1厅,南北,15,简装,有电梯,68,586,1985,1.01E+11,
西城,灵境胡同,2室1厅,南北,6,其他,无电梯,58,850,1987,1.01E+11,
西城,右安门内西街甲10号院,3室1厅,南北,6,简装,无电梯,77,740,1986,1.01E+11,
西城,新街口西里一区,2室1厅,东西,6,精装,,50,515,2004,1.01E+11,
西城,黄瓜园,2室1厅,西南,4,简装,,78,624,1957,1.01E+11,
西城,感化胡同3号院,3室1厅,南北,6,简装,无电梯,85,932,1984,1.01E+11,
西城,建邦礼仕阁,2室1厅,西南,10,精装,,133,1450,2011,1.01E+11,
西城,安德馨居,2室1厅,南北,7,简装,无电梯,73,950,2003,1.01E+11,
西城,龙泉胡同,3室1厅,东西,6,其他,,70,680,1983,1.01E+11,
西城,荣丰2008,1室0厅,东,26,简装,,19,280,2006,1.01E+11,
西城,天宁寺西里,2室1厅,南北,7,简装,无电梯,68,620,1996,1.01E+11,
西城,荣丰2008,1室1厅,东,26,简装,有电梯,34,380,2006,1.01E+11,
西城,裕中东里,2室1厅,南北,6,简装,,53,698,1986,1.01E+11,
西城,阜成门南大街,2室1厅,东西,14,简装,有电梯,60,579,1985,1.01E+11,
西城,核桃园,2室1厅,南北,6,毛坯,无电梯,57,550,1983,1.01E+11,
西城,广益大厦,2室2厅,南北,16,精装,有电梯,128,980,2006,1.01E+11,
西城,中毛家湾,3室1厅,南北,6,简装,无电梯,86,1280,1987,1.01E+11,
西城,阳光丽景,3室1厅,东南,18,精装,有电梯,130,2080,2003,1.01E+11,
西城,马甸南村,5室1厅,南北,13,其他,有电梯,180,2100,1994,1.01E+11,
西城,南运巷,2室1厅,东西,16,精装,有电梯,60,500,1980,1.01E+11,
西城,建功北里,2室1厅,东西,14,简装,有电梯,70,630,1998,1.01E+11,
西城,阜成门外大街,4室1厅,南北,5,其他,无电梯,116,1035,1950,1.01E+11,
西城,裕中东里,3室1厅,东南,6,简装,,92,1154,1988,1.01E+11,
西城,新外大街6号院,2室1厅,南北,5,其他,,55,700,1987,1.01E+11,
西城,六铺炕一区,1室1厅,西,6,其他,无电梯,44,620,1990,1.01E+11,
西城,西直门南大街,3室1厅,东西,18,简装,有电梯,85,853,1988,1.01E+11,
西城,阜成门南大街,3室1厅,东西,14,其他,有电梯,74,770,1985,1.01E+11,
西城,牛街西里,2室1厅,东南,19,其他,,73,600,1999,1.01E+11,
西城,裕中东里,2室1厅,南北,6,简装,,57,700,1986,1.01E+11,
西城,椿树园,3室2厅,东西,14,简装,有电梯,115,1150,1998,1.01E+11,
西城,朗琴园,3室1厅,东北,29,其他,有电梯,100,1010,2002,1.01E+11,
西城,朗琴园,4室1厅,东南,29,其他,,176,1678,2002,1.01E+11,
西城,陶然北岸,2室2厅,东,18,精装,,104,1200,2004,1.01E+11,
西城,富国里小区,2室1厅,南北,5,简装,,64,803,1998,1.01E+11,
西城,四平园,2室1厅,西南,6,简装,无电梯,86,900,1999,1.01E+11,
西城,安德路,2室1厅,西北,6,其他,无电梯,59,710,1985,1.01E+11,
西城,远见名苑,2室1厅,西南,24,其他,有电梯,109,1050,2007,1.01E+11,
西城,天宁寺西里,3室1厅,南北,6,简装,无电梯,83,710,1991,1.01E+11,
西城,灵境胡同,2室1厅,南北,6,其他,无电梯,60,748,1982,1.01E+11,
西城,裕中西里,2室1厅,西南,6,其他,无电梯,78,940,1983,1.01E+11,
西城,融泽府,3室2厅,南北,16,其他,,228,3384,2007,1.01E+11,
西城,真武庙二里,3室1厅,南北,4,其他,,89,930,1968,1.01E+11,
西城,锦上国际公寓,1室1厅,北,16,精装,有电梯,73,580,2007,1.01E+11,
西城,红莲南里,2室1厅,南北,7,精装,无电梯,60,510,1991,1.01E+11,
西城,西城晶华,1室1厅,东,11,精装,有电梯,89,1260,2008,1.01E+11,
西城,牛街西里,2室1厅,东南,19,简装,有电梯,73,600,2003,1.01E+11,
西城,南菜园街1号院,2室1厅,南北,6,简装,无电梯,57,480,1990,1.01E+11,
西城,小石桥胡同3号院,2室1厅,东西,6,其他,无电梯,61,858,1989,1.01E+11,
西城,白纸坊街25号院,2室1厅,南,6,简装,,71,700,1996,1.01E+11,
西城,太平街20号旁门,2室1厅,东南,6,简装,无电梯,54,600,1984,1.01E+11,
西城,双槐里,1室1厅,南北,6,简装,,43,450,1990,1.01E+11,
西城,西便门东里,3室1厅,南北,6,其他,无电梯,73,680,1986,1.01E+11,
西城,月坛北街甲1号院,3室1厅,东北,21,精装,有电梯,64,690,1989,1.01E+11,
西城,裕中西里,3室1厅,东西,6,其他,,56,750,1980,1.01E+11,
西城,中加大厦,2室1厅,西南,24,精装,,100,652,1999,1.01E+11,
西城,教场口9号院,2室1厅,东南,19,其他,有电梯,78,950,2005,1.01E+11,
西城,光泽胡同,2室1厅,南北,6,简装,无电梯,58,750,1984,1.01E+11,
西城,荣丰2008,1室1厅,南,26,其他,有电梯,61,455,2006,1.01E+11,
西城,感化胡同14号院,3室1厅,西南,6,简装,,60,580,1974,1.01E+11,
西城,门楼巷,2室1厅,南北,6,其他,无电梯,58,510,1989,1.01E+11,
西城,羊肉胡同120号院,3室1厅,南北,6,精装,无电梯,87,960,1990,1.01E+11,
西城,车站西街,2室1厅,南北,6,其他,无电梯,58,520,1992,1.01E+11,
西城,六铺炕二区,3室1厅,南,4,其他,无电梯,98,950,1950,1.01E+11,
西城,西便门西里,3室1厅,南北,6,精装,无电梯,68,648,1984,1.01E+11,
西城,百万庄辰区,3室1厅,东西,3,简装,无电梯,77,680,1954,1.01E+11,
西城,展览路,2室1厅,南北,7,精装,无电梯,56,550,1995,1.01E+11,
西城,光泽胡同,2室1厅,南北,6,其他,无电梯,58,700,1984,1.01E+11,
西城,蝶翠华庭,1室1厅,西北,29,简装,有电梯,68,615,2003,1.01E+11,
西城,南横西街96号院,2室1厅,南北,6,精装,,58,535,1985,1.01E+11,
西城,中信锦园,2室1厅,西,18,简装,有电梯,87,1160,2009,1.01E+11,
西城,中信锦园,2室1厅,东,18,其他,有电梯,88,1250,2009,1.01E+11,
西城,阜成门南大街,1室1厅,东,14,简装,有电梯,39,475,1980,1.01E+11,
西城,六铺炕二区,3室1厅,南北,3,简装,,80,1050,1956,1.01E+11,
西城,裕中东里,2室1厅,南北,6,简装,,57,700,1986,1.01E+11,
西城,白菜湾四巷17号院,2室1厅,南北,6,精装,无电梯,53,518,1988,1.01E+11,
西城,朗琴园,2室1厅,西,29,其他,有电梯,97,980,2002,1.01E+11,
西城,裕中西里,2室1厅,西南,6,其他,无电梯,78,940,1983,1.01E+11,
西城,四平园,2室1厅,西南,6,简装,无电梯,86,900,1999,1.01E+11,
西城,牛街西里,2室1厅,东南,19,其他,,73,600,1999,1.01E+11,
西城,椿树园,3室2厅,东西,14,简装,有电梯,115,1150,1998,1.01E+11,
西城,南运巷,2室1厅,东西,16,其他,有电梯,75,655,1980,1.01E+11,
西城,裕中西里,2室1厅,西北,24,简装,有电梯,71,880,1991,1.01E+11,
西城,裕中西里,2室1厅,南,20,简装,,65,780,1990,1.01E+11,
西城,椿树园,2室1厅,东南,18,简装,,66,705,1999,1.01E+11,
西城,宣武门西大街,2室1厅,南,14,简装,有电梯,60,601,1979,1.01E+11,
西城,新康街甲一号,2室1厅,东西,6,简装,,73,890,2000,1.01E+11,
西城,六铺炕三区,3室1厅,南北,6,精装,无电梯,73,995,1992,1.01E+11,
西城,四合上院,2室1厅,东南,14,毛坯,有电梯,123,1770,2013,1.01E+11,
西城,鸭子桥南里,2室1厅,东西,6,简装,无电梯,61,460,1985,1.01E+11,
西城,西便门内大街79号院,2室1厅,东西,6,其他,无电梯,81,690,1956,1.01E+11,
西城,信建里小区,1室1厅,南北,6,其他,无电梯,65,700,2000,1.01E+11,
西城,永安路小区,2室1厅,北,4,精装,无电梯,65,650,1950,1.01E+11,
西城,马连道西里,2室1厅,南,6,简装,无电梯,55,430,1984,1.01E+11,
西城,宣武门西大街,2室1厅,南,12,精装,有电梯,51,500,1970,1.01E+11,
西城,北欧印象,1室0厅,北,28,精装,,43,355,2003,1.01E+11,
西城,新外大街甲8号院,2室1厅,南,6,简装,无电梯,62,838,1987,1.01E+11,
西城,西便门东里,2室1厅,东北,16,简装,有电梯,62,570,1983,1.01E+11,
西城,复兴门外大街,1室1厅,南,12,简装,有电梯,39,500,1983,1.01E+11,
西城,荣丰2008,1室0厅,西,26,精装,有电梯,33,380,2006,1.01E+11,
西城,车公庄北里,1室1厅,东,19,精装,,44,456,1988,1.01E+11,
西城,新街口西里一区,1室1厅,东,7,精装,,49,510,2005,1.01E+11,
西城,春风胡同社区,2室1厅,南北,5,简装,,55,480,1993,1.01E+11,
西城,天桥北里,2室2厅,西南,7,其他,无电梯,79,648,2002,1.01E+11,
西城,北礼士路,1室1厅,东北,14,简装,有电梯,38,460,1995,1.01E+11,
西城,红居南街,2室1厅,南北,6,简装,无电梯,58,529,1995,1.01E+11,
西城,南线里小区,2室1厅,东西,22,其他,有电梯,71,580,1998,1.01E+11,
西城,玉桃园二区,2室1厅,东西,6,其他,无电梯,58,590,1997,1.01E+11,
西城,新安中里,2室1厅,南,6,其他,无电梯,72,730,2004,1.01E+11,
西城,右安门内西街甲10号院,1室1厅,南,6,精装,无电梯,44,475,1982,1.01E+11,
西城,复兴门外大街,1室0厅,南,12,简装,有电梯,33,450,1981,1.01E+11,
西城,德胜里一区,1室1厅,南,6,简装,无电梯,45,720,1984,1.01E+11,
西城,大红罗厂3号院,3室1厅,南北,6,精装,,135,1900,2000,1.01E+11,
西城,建功北里,3室1厅,东西,6,其他,无电梯,84,680,1996,1.01E+11,
西城,天宁寺东里,2室1厅,南北,5,简装,无电梯,48,400,1976,1.01E+11,
西城,荣丰2008,1室1厅,南,26,其他,有电梯,61,455,2006,1.01E+11,
西城,广安门外南街,3室2厅,东西,6,精装,有电梯,156,1268,2007,1.01E+11,
西城,铁二区,3室1厅,东西,18,简装,有电梯,86,956,1999,1.01E+11,
西城,法源寺西里小区,2室1厅,东西,6,精装,无电梯,72,600,1998,1.01E+11,
西城,红莲晴园,3室2厅,东北,22,精装,有电梯,143,950,2004,1.01E+11,
西城,西什库大街19号,2室1厅,东,6,简装,无电梯,68,780,1994,1.01E+11,
西城,德外大街乙12号院,3室1厅,南北,6,其他,无电梯,80,1049,1983,1.01E+11,
西城,大乘巷,3室1厅,南北,6,其他,无电梯,78,864,1989,1.01E+11,
西城,荣丰2008,2室1厅,南,12,简装,有电梯,50,650,2005,1.01E+11,
西城,西便门东里,3室1厅,西北,16,简装,有电梯,81,760,1980,1.01E+11,
西城,汽南小区,2室1厅,南西,5,简装,无电梯,48,538,1970,1.01E+11,
西城,成铭大厦,3室2厅,东西,22,简装,有电梯,174,872,2000,1.01E+11,
西城,阳光丽景,2室1厅,西北,19,精装,有电梯,98,1480,2003,1.01E+11,
西城,建功北里,2室1厅,东西,16,精装,有电梯,110,930,1997,1.01E+11,
西城,新外大街甲4号院,2室1厅,南北,5,精装,,58,810,1980,1.01E+11,
西城,新纪元公寓,2室2厅,西北,21,精装,有电梯,122,980,2000,1.01E+11,
西城,裕中东里,3室1厅,西南,16,其他,有电梯,87,1088,1994,1.01E+11,
西城,西便门东里,2室1厅,南北,6,精装,无电梯,61,583,1986,1.01E+11,
西城,常青藤嘉园,2室1厅,东,11,其他,,81,690,2005,1.01E+11,
西城,新街口西里二区,3室2厅,南北,6,精装,无电梯,102,1100,2005,1.01E+11,
西城,鸭子桥路,3室1厅,西南,6,精装,无电梯,65,530,1980,1.01E+11,
西城,天宁寺前街南里,2室2厅,南北,6,简装,无电梯,80,690,1992,1.01E+11,
西城,天宁寺前街南里,2室1厅,东南,6,简装,无电梯,78,600,1991,1.01E+11,
西城,团结大院,3室1厅,南北,6,简装,,81,789,1985,1.01E+11,
西城,四平园,3室1厅,南北,6,其他,,71,780,1996,1.01E+11,
西城,畅柳园,2室1厅,南北,14,其他,有电梯,73,685,2003,1.01E+11,
西城,广安门外南街,2室1厅,东西,13,其他,有电梯,77,630,1997,1.01E+11,
西城,广安门外南街,2室1厅,东,13,其他,有电梯,76,645,1997,1.01E+11,
西城,广安门外南街,2室1厅,东西,6,精装,,53,510,1986,1.01E+11,
西城,四合上院,2室1厅,东南,14,毛坯,有电梯,123,1770,2013,1.01E+11,
西城,六铺炕三区,3室1厅,南北,6,精装,无电梯,73,995,1992,1.01E+11,
西城,永安路小区,2室1厅,南,4,简装,无电梯,68,558,1956,1.01E+11,
西城,广义街10号院,3室1厅,东西,6,精装,无电梯,118,1040,1997,1.01E+11,
西城,常青藤嘉园,1室1厅,南,16,精装,有电梯,62,520,2004,1.01E+11,
西城,地藏庵,3室1厅,南北,4,简装,无电梯,75,720,1955,1.01E+11,
西城,双槐里,2室1厅,南北,6,精装,无电梯,44,500,1990,1.01E+11,
西城,西城晶华,1室0厅,东,11,精装,有电梯,57,800,2008,1.01E+11,
西城,车公庄中里,2室1厅,南,4,其他,,70,650,1986,1.01E+11,
西城,航空胡同22号院,3室1厅,南北,6,其他,,78,942,1985,1.01E+11,
西城,禄长街头条,3室1厅,南北,6,其他,无电梯,75,685,1992,1.01E+11,
西城,广华轩,3室1厅,西南,24,精装,,150,1240,2000,1.01E+11,
西城,中信沁园,2室1厅,东南,20,精装,有电梯,90,1350,2011,1.01E+11,
西城,展览路,2室1厅,西北,18,精装,,63,610,1989,1.01E+11,
西城,德胜佳苑,2室1厅,南北,7,精装,,89,1400,2008,1.01E+11,
西城,如意里,1室1厅,东西,7,简装,,48,496,1989,1.01E+11,
西城,天宁寺前街北里,1室1厅,东,6,精装,,41,400,1993,1.01E+11,
西城,南横西街,2室1厅,南北,6,简装,无电梯,57,525,1985,1.01E+11,
西城,西便门西里,2室1厅,南北,5,毛坯,无电梯,55,505,1979,1.01E+11,
西城,红居斜街4号院,2室1厅,南北,5,简装,,54,450,1979,1.01E+11,
西城,白菜湾社区,1室1厅,东,6,其他,,42,450,1992,1.01E+11,
西城,广安门外大街,3室1厅,东南,18,简装,有电梯,88,796,1996,1.01E+11,
西城,广华轩,3室1厅,东北,24,简装,,106,840,2000,1.01E+11,
西城,德胜置业,3室1厅,南,20,精装,有电梯,197,2000,2005,1.01E+11,
西城,阜成门外北街,2室1厅,东,5,精装,无电梯,49,460,1965,1.01E+11,
西城,荣丰2008,1室0厅,西,26,简装,有电梯,25,315,2006,1.01E+11,
